CodeID	ErrorCode	Error
971	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
972	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
973	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
974	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
975	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
976	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
976	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
976	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
987	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
987	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
988	10010	E-EMSG10010 Error: Variable not in symbol table: MESSAGEO
990	10010	E-EMSG10010 Error: Variable not in symbol table: BNK1DAO
991	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
993	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
993	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
994	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
994	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
995	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
996	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
996	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
997	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
997	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
999	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
1000	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
1001	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
1002	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
1003	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
1004	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
1005	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1005	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1005	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
1016	10010	E-EMSG10010 Error: Variable not in symbol table: BNK1DAO
1017	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
1019	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
1019	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1020	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
1020	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1021	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
1022	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
1022	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
1023	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
1023	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
1025	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
1026	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
1027	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
1028	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
1029	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
1030	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
1031	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1031	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1031	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
1045	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
1047	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
1047	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1048	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
1048	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1049	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
1050	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
1050	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
1051	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
1051	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
1053	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
1054	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
1055	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
1056	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
1057	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
1058	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
1059	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1059	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1059	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
1080	220	S-EMSG220 Error: File could not be opened: BNK1DAM.CPY
1082	220	S-EMSG220 Error: File could not be opened: INQACC.CPY
1083	220	S-EMSG220 Error: File could not be opened: ABNDINFO.CPY
1208	10010	E-EMSG10010 Error: Variable not in symbol table: SORTCODE
1219	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-CONTROL-SUCCESS-FLAG
1220	10010	E-EMSG10010 Error: Variable not in symbol table: NUMBER-OF-ACCOUNTS
1223	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-CONTROL-SUCCESS-FLAG
1240	220	S-EMSG220 Error: File could not be opened: ABNDINFO.CPY
1241	220	S-EMSG220 Error: File could not be opened: SORTCODE.CPY
1242	220	S-EMSG220 Error: File could not be opened: ACCTCTRL.CPY
1333	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
1336	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
1338	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
1338	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1339	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
1339	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1340	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
1341	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
1341	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
1342	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
1342	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
1344	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
1345	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
1346	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
1347	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
1348	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
1349	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
1350	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1350	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1350	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
1357	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
1366	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
1385	220	S-EMSG220 Error: File could not be opened: SORTCODE.CPY
1386	220	S-EMSG220 Error: File could not be opened: ABNDINFO.CPY
1514	340	W-EMSG340 Error: REDEFINE-d element shorter WS-POINTER-BYTES
1539	10010	E-EMSG10010 Error: Variable not in symbol table: DFHCOMMAREA
1544	10010	E-EMSG10010 Error: Variable not in symbol table: SORTCODE
1545	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-ACCNO
1551	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-TYPE
1552	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-SUCCESS
1555	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-EYE-CATCHER
1555	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-EYE
1556	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-CUST-NO
1556	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-CUSTNO
1557	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-SORT-CODE
1557	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-SCODE
1558	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-NUMBER
1558	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-ACCNO
1559	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-TYPE
1559	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-ACC-TYPE
1560	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-INTEREST-RATE
1560	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-INT-RATE
1561	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-OPENED
1561	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-OPENED
1562	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-OVERDRAFT-LIMIT
1562	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-OVERDRAFT
1563	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-LAST-STMT-DATE
1563	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-LAST-STMT-DT
1564	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-NEXT-STMT-DATE
1564	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-NEXT-STMT-DT
1565	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-AVAILABLE-BALANCE
1565	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-AVAIL-BAL
1566	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-ACTUAL-BALANCE
1566	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-ACTUAL-BAL
1567	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-SUCCESS
1574	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-ACCNO
1575	10010	E-EMSG10010 Error: Variable not in symbol table: SORTCODE
1580	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
1580	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1581	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
1581	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1582	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
1583	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
1583	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
1584	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
1584	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
1586	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
1587	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
1588	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
1589	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
1590	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
1591	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
1592	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
1603	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
1603	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1604	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
1604	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1605	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
1606	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
1606	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
1607	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
1607	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
1609	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
1610	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
1611	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
1612	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
1613	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
1614	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
1615	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
1628	10010	E-EMSG10010 Error: Variable not in symbol table: SORTCODE
1628	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-SORT-CODE
1629	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-ACCNO
1629	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-NUMBER
1636	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
1636	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1637	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
1637	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1638	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
1639	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
1639	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
1640	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
1640	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
1642	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
1643	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
1644	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
1645	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
1646	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
1647	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
1648	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
1653	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-EYE-CATCHER
1654	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-CUST-NO
1655	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-SORT-CODE
1656	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-NUMBER
1657	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-TYPE
1658	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-INTEREST-RATE
1660	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-OPENED-DAY
1661	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-OPENED-MONTH
1662	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-OPENED-YEAR
1663	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-OVERDRAFT-LIMIT
1665	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-LAST-STMT-DAY
1666	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-LAST-STMT-MONTH
1667	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-LAST-STMT-YEAR
1669	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-NEXT-STMT-DAY
1670	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-NEXT-STMT-MONTH
1671	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-NEXT-STMT-YEAR
1672	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-AVAILABLE-BALANCE
1673	10010	E-EMSG10010 Error: Variable not in symbol table: ACCOUNT-ACTUAL-BALANCE
1714	10010	E-EMSG10010 Error: Variable not in symbol table: DFHRESP
1716	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
1716	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1717	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
1717	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1718	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
1719	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
1719	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
1720	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
1720	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
1722	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
1723	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
1724	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
1725	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
1726	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
1727	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
1728	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1728	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1728	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
1733	10010	E-EMSG10010 Error: Variable not in symbol table: INQACC-SUCCESS
1738	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
1738	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1739	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
1739	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1740	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
1741	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTASKN
1741	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TASKNO-KEY
1742	10010	E-EMSG10010 Error: Variable not in symbol table: EIBTRNID
1742	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TRANID
1744	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-DATE
1745	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-TIME
1746	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-UTIME-KEY
1747	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-CODE
1748	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-PROGRAM
1749	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-SQLCODE
1750	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1750	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1750	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-FREEFORM
1767	10010	E-EMSG10010 Error: Variable not in symbol table: SORTCODE
1772	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP
1772	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESPCODE
1773	10010	E-EMSG10010 Error: Variable not in symbol table: EIBRESP2
1773	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-RESP2CODE
1774	10010	E-EMSG10010 Error: Variable not in symbol table: ABND-APPLID
